SNID,type,npoints_g,residuo_g,coeff1_g,maxflux_g,npoints_r,residuo_r,coeff1_r,maxflux_r
ZTFqzcqyqcq,51,1,0.0,7.456466231559759,170.96949775645172,2,0.2978657299716955,4.676183787073759,2195.4226622965793
ZTFqzxmwhru,51,2,0.32138147613295204,4.506709191272245,1417.423883517078,3,0.31057668175114717,6.0065085932564,1920.7621297486673
ZTFqzxyopkn,51,2,0.24530621486800855,4.8901134178668455,1060.8163594352484,3,0.1493991210191207,5.799717906234025,1272.9199478670655
ZTFrakcfzyd,51,2,0.08031839641570276,5.9638666710716315,781.3164348907694,2,0.05339230070816838,6.241991098179825,347.92373096964826
ZTFrbcydoft,51,1,0.0,7.456466231559759,225.60844386198085,2,0.05438384377328861,6.238805997721021,343.611921535645
ZTFrbftwvqg,51,1,0.0,7.456466231559759,3931.6267815623623,3,0.42207699126541354,3.7109470666736164,4896.309610792499
ZTFrbwdruta,51,1,0.0,7.456466231559759,223.1027028384748,1,0.0,7.456466231559759,216.88702488484822
ZTFrcrhjedl,51,2,0.0015805770782118768,7.248787605329566,408.6601151035194,1,0.0,7.456466231559759,985.1903459699103
ZTFrdiqtyxi,51,1,0.0,7.456466231559759,407.15656271093627,4,0.3578349579108577,4.978504156112963,781.8031151445483
ZTFrdviybub,51,2,0.051885973793717545,6.256105437545227,293.9851287575193,3,0.05144178406445035,6.353433145869791,468.84081049665326
ZTFrejgnerg,51,1,0.0,7.456466231559759,579.7355607253407,4,0.13114081858460394,5.20955759914723,936.3185257711121
ZTFrethogxj,51,1,0.0,7.456466231559759,639.1315379308248,2,0.29231273748022013,4.702221561605516,825.5342075010903
ZTFrgdjkykz,51,1,0.0,7.456466231559759,164.31741547948306,1,0.0,7.456466231559759,565.8800330392478
ZTFrgqfzlvm,51,2,0.3727906155131516,4.308220533875879,1872.164511194276,2,0.2617893253066897,4.8499849251607445,3041.519000342395
ZTFrhxepegc,51,1,0.0,7.456466231559759,1476.7355731118287,4,0.45220602695732504,3.3014553626962457,8397.17684754669
ZTFrkalinhj,51,1,0.0,7.456466231559759,286.1555193104952,1,0.0,7.456466231559759,319.13597621188165
ZTFrkekphde,51,1,0.0,7.456466231559759,160.10393331757896,2,0.00011936405023144569,7.398892604599802,262.6553073597226
ZTFrksknddk,51,3,0.33398955953750925,4.1361062658394,5296.215496261254,3,0.3375031422682131,5.50370949936995,7188.268476984156
ZTFrnigmtlo,51,1,0.0,7.456466231559759,515.8505854908699,3,0.36554555047133164,4.035740296227886,2055.0425669221254
ZTFronedspi,51,4,0.5009219707294366,3.1367322444149393,27454.829721714505,3,0.41623588642663845,3.7307950727594776,24886.819017033984
ZTFroynifse,51,2,0.23498510634556963,4.905740540978432,586.0367416625844,1,0.0,7.456466231559759,389.9001551127393
ZTFrpswqwgu,51,1,0.0,7.456466231559759,529.1992888747533,2,0.08671494709091486,5.908732345809898,656.6793649836994
ZTFrqcndxbd,51,2,0.014569077653926133,6.8237877527367745,199.8483244371849,2,0.010780947007767846,6.910812539553256,256.9284131158461
ZTFrvmmoasi,51,1,0.0,7.456466231559759,392.7522095291445,1,0.0,7.456466231559759,331.76641741105846
ZTFrvorqnoy,51,2,0.13539481913597626,5.522493561540935,385.55918018331334,2,0.11009478846344858,5.755229111690229,418.68009249507736
ZTFrwzawkty,51,1,0.0,7.456466231559759,282.86485021079403,1,0.0,7.456466231559759,270.7406769582044
ZTFrxdvvwrs,51,2,0.4438207011570919,3.9900588298818995,8050.548509487987,3,0.35222462208643934,3.9176684759808795,3254.1098331049566
ZTFrxegrcsh,51,3,0.45609613351500905,4.49792070404313,11691.869135427622,3,0.4600067152451326,3.690654999236845,5958.8689344180575
ZTFrywqtoqf,51,1,0.0,7.456466231559759,588.6821107338933,1,0.0,7.456466231559759,337.6934201342506
ZTFsckcmixy,51,1,0.0,7.456466231559759,1177.395864620678,3,0.508601986082331,3.2890889793942066,4185.21890117082
ZTFscurnvoz,51,2,0.10863692984633233,5.722133862674724,1701.498014762869,2,0.3585575823369295,4.406057024892468,2664.07642214156
ZTFsczexzqy,51,2,0.36695446887350525,4.293480273919067,2295.021959672181,3,0.222227514170539,4.678673383243025,713.3781319883439
ZTFsdcepwwh,51,3,0.22671560408273106,5.015706241872137,4772.625280735111,3,0.11831640741643974,5.697582997529168,6463.389421659054
ZTFseljnznh,51,2,0.1556322183568018,5.382989991021862,498.53186602939104,3,0.19331781470677825,5.818664402607651,830.0886057391839
ZTFseubjxik,51,1,0.0,7.456466231559759,160.01012901115658,3,0.008413060892022529,6.931796454954061,539.4969563781859
ZTFsgasrlhd,51,1,0.0,7.456466231559759,686.800568549912,4,0.23308658245272715,4.665701348081323,1415.3007465233036
ZTFshnlgfqd,51,3,0.17982063182542715,5.049533227416901,3660.37078757221,4,0.5068326394340226,4.82995795218684,8523.550202272963
ZTFshnlkttz,51,2,0.3390693555658355,4.400742004801978,997.585141206102,1,0.0,7.456466231559759,505.3245760801233
ZTFshvofffm,51,1,0.0,7.456466231559759,912.1811684837451,2,0.13904650513538014,5.494354987149851,949.5905318806615
ZTFsictpdlc,51,2,0.09322629884221863,5.851675044519278,1415.107476713194,3,0.3211358045725031,4.429479819858048,1404.4612198906966
ZTFsiiykefr,51,1,0.0,7.456466231559759,178.13945577672666,1,0.0,7.456466231559759,246.32337072512715
ZTFsivsfzmu,51,4,0.2177016728082828,5.161067170207813,991.3680750450591,4,0.3373593955661136,6.202036580671859,546.8912786834801
ZTFsjuopgmc,51,1,0.0,7.456466231559759,2546.705604906942,3,0.27519130288203286,5.3117409430165035,1381.9756503252638
ZTFsjvetobg,51,1,0.0,7.456466231559759,15952.796922709853,4,0.24149580972491796,4.339733251528363,1956.1525193803989
ZTFskksoiux,51,2,0.10929245221371184,5.715337508359725,897.4305894603674,2,0.032437500263416276,6.5079178568405185,859.0879608068917
ZTFslnapwwb,51,1,0.0,7.456466231559759,207.56790335133803,2,0.07022188119305617,6.0636765547514075,1057.7090825012172
ZTFslyhdgwf,51,3,0.3474436510337681,4.601765483227762,2726.472606167923,2,0.011467209561325834,7.010148688550475,4100.057433686473
ZTFsmaolabv,51,3,0.4729149612861345,3.3217289409313686,1385.545419406297,3,0.45016191898552116,3.5219012379800514,22183.165733472568
ZTFsmmuebic,51,2,0.08359998890843669,5.9350547207388065,473.12150897907816,3,0.026974752925170334,7.463727518200093,284.901523970636
ZTFsnvxgbuv,51,2,0.05060447869109765,6.307825393867977,276.7876996441385,3,0.2044521759120582,5.2208772600676046,571.505221812589
ZTFsnwznqyt,51,1,0.0,7.456466231559759,258.11973528560475,3,0.27931993231997954,5.485063204121259,775.9746672695169
ZTFsouyuvcy,51,1,0.0,7.456466231559759,473.6224901503711,1,0.0,7.456466231559759,381.2987201262679
ZTFspdingmd,51,1,0.0,7.456466231559759,205.55268254632932,1,0.0,7.456466231559759,332.8861253341515
ZTFspgvfrws,51,2,0.019796306252708958,6.718116759118774,2092.47715437801,3,0.06624462043166214,6.340476884880547,534.7279050457846
ZTFspskioak,51,1,0.0,7.456466231559759,490.86089757756235,3,0.35529536779859094,3.9825020696076243,1023.6462077483408
ZTFspuwlsjn,51,2,0.2300480101888971,4.939489923673701,2273.6161840283057,2,0.19354986078133785,5.176866918040852,1193.3691629746877
ZTFsqpzpjwx,51,1,0.0,7.456466231559759,361.6007268665262,3,0.32333960421269176,5.5932935648697475,820.0228048562828
ZTFsqsrzhxz,51,1,0.0,7.456466231559759,217.72103560750162,2,0.06524790053545985,6.1139097043757085,320.5257784887145
ZTFsrcldjgs,51,3,0.16075894233102653,5.70834872280074,2967.2266590593686,3,0.22548309209151896,4.857264166520124,2493.405058936193
ZTFsrzpdpfa,51,1,0.0,7.456466231559759,880.5228040078326,2,0.0836464277354459,5.934632216155155,963.9516349289961
ZTFstnntrhu,51,2,0.12105979610898623,5.634587504745102,420.8587030809983,3,0.12324498127359929,6.118091238476774,555.76810152664
ZTFsttutukh,51,1,0.0,7.456466231559759,389.2752206671981,2,0.0020197828012406107,7.219634903119182,434.317614481813
ZTFsublcmpl,51,3,0.460349073818939,3.3896854970189376,3809.27152545582,2,0.0063179642911071945,7.0375611773447915,1119.901019593431
ZTFsuftyfnp,51,1,0.0,7.456466231559759,207.5360040726449,2,0.1453344885363524,5.472838509774094,437.92714273626393
ZTFsusdmxan,51,3,0.2664291455102976,4.643749797865604,2208.963063698656,4,0.12559033290594665,5.299896233025664,411.225979922848
ZTFsvrivmaq,51,2,0.3399997392600462,4.422469436015534,2683.609065219966,3,0.34610792831205867,5.159891015635889,2396.997693219441
ZTFswbvxlqj,51,1,0.0,7.456466231559759,563.7210667139898,3,0.45689242993826057,3.602890257889714,5004.733925141047
ZTFswekjzlf,51,3,0.4576978042543265,3.429051060922329,2769.201337138029,1,0.0,7.456466231559759,317.8963906031593
ZTFswmymmcw,51,2,0.07115302338773985,6.068520437886577,620.7880127636362,3,0.2872361255800114,4.465688060154922,875.9529182030527
ZTFswyhyryl,51,1,0.0,7.456466231559759,209.37494923232532,2,0.007543914676823517,6.998719343264226,236.02257638677972
ZTFsxdivlsd,51,2,0.011882379780167774,6.882884511031166,218.81017530467292,3,0.05602257302359736,6.537120635815237,255.8099207134248
ZTFsxkwoirz,51,1,0.0,7.456466231559759,860.8456828413547,4,0.04979434049199887,7.01680372966402,1552.7940782637606
ZTFsypubzvl,51,1,0.0,7.456466231559759,313.7607165910029,1,0.0,7.456466231559759,309.3639824479496
ZTFszbvnplf,51,2,0.027268423891457533,6.5861901751908665,660.1660179870307,1,0.0,7.456466231559759,745.0301240690741
ZTFsznjqzfc,51,2,0.18251128328434693,5.211063902958361,1761.3839441066168,2,0.31195628084382493,4.923383752200552,4280.261940822001
ZTFszukkwof,51,4,0.4112525493787206,4.103393714205667,4797.259985931231,4,0.3292734768987161,5.129804465961787,7175.696814436133
ZTFtbbvypbo,51,1,0.0,7.456466231559759,311.50529780695757,1,0.0,7.456466231559759,284.51923511719883
ZTFtbdaavhq,51,2,0.015265383480818157,6.805316484585564,357.6390223589163,2,0.23253307876061624,4.999942192077013,754.9539338280681
ZTFtbekusky,51,1,0.0,7.456466231559759,244.9320216705803,2,0.011148498765966791,6.900004616547647,384.3595628419319
ZTFtbigahfd,51,2,0.20222429981876283,5.101763075175306,680.0080473872758,3,0.3755534466433509,3.970406395613387,4804.970896513397
ZTFtbiqcguy,51,2,0.08152876490671951,6.001898063464601,463.09838897427744,3,0.08400148920871107,6.633429406323583,504.76736821685415
ZTFtbnstfpw,51,1,0.0,7.456466231559759,213.9165786342687,1,0.0,7.456466231559759,204.61816109687803
ZTFtbolexsr,51,1,0.0,7.456466231559759,312.77549457733755,3,0.22479452767784663,4.77634666005414,563.8914932640376
ZTFtbrrkupt,51,2,0.030160387276201423,6.541204142859717,1124.2796861563957,4,0.22521054235322174,4.984510057159872,1218.1397762117158
ZTFtcacndln,51,1,0.0,7.456466231559759,467.12919375342693,4,0.30804110763129633,5.030952550089837,898.0862977703064
ZTFtcnntdke,51,1,0.0,7.456466231559759,452.0781002268825,1,0.0,7.456466231559759,359.2401401400589
ZTFtcyutvnw,51,3,0.5421294832172276,3.135637656556587,39380.99337165137,3,0.3412982714875043,3.964372188847992,20811.54098457225
ZTFtdaoqwqq,51,1,0.0,7.456466231559759,251.9581354732153,2,0.07945342597703411,5.973265598875949,363.96204396218127
ZTFtdnuvodx,51,1,0.0,7.456466231559759,1015.19390271237,3,0.047393769625777606,6.57112442453665,1473.2819602287852
ZTFteenhkeo,51,1,0.0,7.456466231559759,772.4966868471955,2,0.00022620938344884855,7.377170595090649,2885.6563787143646
ZTFteqeqjhx,51,1,0.0,7.456466231559759,723.73226797058,4,0.33790379260467934,4.682397909822339,1411.203431781815
ZTFtfccblwy,51,1,0.0,7.456466231559759,256.19818880701257,2,0.0025804575703631686,7.18857542827624,908.1245011090327
ZTFtfiefvsi,51,1,0.0,7.456466231559759,862.6536442026625,3,0.4163172411768643,3.6569095075915485,1679.2483444753952
ZTFtflzfppf,51,2,0.02878050450933274,6.56379242998936,406.75729281874857,2,0.0013540627553887707,7.263060782597301,533.5236522863339
ZTFtfsgzbhm,51,2,0.24645809812735217,4.91108395450378,602.1969775676789,2,1.782671566368047e-05,7.435082695459438,495.82816613008504
ZTFtfywjzry,51,3,0.29440857253694036,4.251490765724191,1651.8498124314985,2,0.012224949896580883,6.873758794852529,1234.069754780149
ZTFtgvwbhwq,51,2,0.3935574199461365,4.192242798459252,3099.828925318941,4,0.48068093379500665,3.1498989225652325,3814.214027696083
ZTFtgziperf,51,3,0.5019828562361867,3.2397656798011187,4294.7485435638955,4,0.4391698158475979,4.197948577617615,10005.446156204818
ZTFthaebpzw,51,1,0.0,7.456466231559759,270.9515742877959,3,0.3711663398466526,3.7871235617857275,1381.696545158362
ZTFtjswbzgi,51,1,0.0,7.456466231559759,1853.6708946306799,3,0.3684232629184124,4.099131721268128,2282.161830398242
ZTFtkbrtrek,51,2,0.03017346963289374,6.541005662534394,560.096433980627,1,0.0,7.456466231559759,483.5302370732866
ZTFtksfwvhs,51,1,0.0,7.456466231559759,222.4912815948981,3,0.2975709817751698,5.186001609883758,721.3584915563267
ZTFtliijndz,51,3,0.4151616031270996,3.5766174814611285,2415.8090426159915,2,0.3075504771692327,4.651261889829187,1701.1553033421872
ZTFtlnibfdf,51,3,0.3882042394905257,4.029841011313395,5422.544089555196,3,0.2805337653253166,4.59911690331028,5890.2916215164605
ZTFtlywdsmk,51,1,0.0,7.456466231559759,748.4408306886064,4,0.3570307112408308,4.89276341156429,2327.502457999942
ZTFtmqsnwun,51,1,0.0,7.456466231559759,191.6430459365826,4,0.20118469420499002,4.63316219549435,2260.0804428505535
ZTFtnlumafn,51,1,0.0,7.456466231559759,325.6169757576811,2,0.10846734198336246,5.728165212961632,400.7095403254459
ZTFtokqazrp,51,1,0.0,7.456466231559759,723.1358067620816,3,0.21912901617932304,4.646138521821411,1041.1065400996702
ZTFtonvhsqj,51,1,0.0,7.456466231559759,495.7393649091318,4,0.23237465139289765,4.840585579487079,734.7673514948245
ZTFtpacqhkf,51,1,0.0,7.456466231559759,179.93974024866884,3,0.20291156049069017,5.42651157901679,946.9801487810904
ZTFtpvtpviy,51,2,0.08934984305085422,5.8821836442682445,962.8708283742458,1,0.0,7.456466231559759,231.82704353947588
ZTFtpxcyedb,51,1,0.0,7.456466231559759,275.937009321059,1,0.0,7.456466231559759,577.3094919126614
ZTFtqkytaxl,51,1,0.0,7.456466231559759,365.0072348706145,2,0.05474058113488146,6.224239866915089,311.41005194794985
ZTFtqxdvydm,51,1,0.0,7.456466231559759,224.88592062100722,4,0.2797839577560375,5.199076554143916,838.691122284469
ZTFtrrondem,51,1,0.0,7.456466231559759,1158.2571183105956,3,0.12727587549798708,5.379497390573756,1711.5217637358353
ZTFtrrxgniu,51,2,0.39096089727252464,4.271203142700046,2277.239626129824,4,0.45129019564402506,3.4181869723407066,3987.5842512892063
ZTFtspvubsg,51,1,0.0,7.456466231559759,659.8079493209171,2,0.04112170049035677,6.416744785166012,391.7867976197337
ZTFtsswimfj,51,1,0.0,7.456466231559759,764.3526236846565,1,0.0,7.456466231559759,515.869641019804
ZTFttbhgviq,51,1,0.0,7.456466231559759,705.3256076860365,1,0.0,7.456466231559759,338.39729410436416
ZTFttqbzidv,51,1,0.0,7.456466231559759,238.35610138059036,2,0.14757669344830715,5.4373645194142215,385.91452644884333
ZTFtuvpfoye,51,3,0.4892454997670662,3.2544882037574223,2329.572742305371,4,0.27836213366121565,4.173105770842778,5969.361395260502
ZTFtvfdbnrl,51,1,0.0,7.456466231559759,533.018546124548,2,0.02900665598158077,6.56271074854083,430.3253619276572
ZTFtvtspigg,51,1,0.0,7.456466231559759,8158.21786725626,3,0.2416416431459647,4.596684507466056,7218.248011527102
ZTFtvwhhjqa,51,1,0.0,7.456466231559759,206.310105253608,2,0.00780365680017999,7.006450466668246,201.47619017325087
ZTFtwibdqes,51,1,0.0,7.456466231559759,766.3691190481144,2,0.009309622657680998,6.947632982025728,653.2634451025789
ZTFtzhvneaf,51,1,0.0,7.456466231559759,169.12739406187055,2,0.19297981452162496,5.218597594010662,547.9281496538451
ZTFtzkzgcmj,51,1,0.0,7.456466231559759,271.013437829694,3,0.1513056262714545,6.19862689548641,447.5632558766766
ZTFubysjpce,51,2,0.30488143945492935,4.55888660003434,1314.5355419345294,4,0.4816927063458524,3.125043647660089,10597.36281483705
ZTFucmdvjnk,51,2,0.11700520965858008,5.653740671793463,954.6954073750748,1,0.0,7.456466231559759,183.40070421538934
ZTFudlevido,51,1,0.0,7.456466231559759,308.5383313498783,3,0.010887865589465282,6.834202989938919,351.6240083977541
ZTFuedhypzn,51,2,0.01923671249247999,6.72550819743765,198.87897583791275,3,0.2569320830625258,4.603207198643933,676.2291571675296
ZTFufhfzprw,51,4,0.3377628419723788,4.15499772173187,1483.3785633991693,4,0.3260179923941271,5.064508692218376,3706.4684739155737
ZTFugedjbrx,51,1,0.0,7.456466231559759,169.6499887349186,2,0.009226644468348809,6.95057437565737,269.7686399794662
ZTFuhideumb,51,1,0.0,7.456466231559759,171.07509798528014,3,0.06733875335844983,6.631663942825467,387.7568835054731
ZTFuijpcnfj,51,1,0.0,7.456466231559759,286.47832924023953,3,0.07106534949207405,5.842350996405276,361.6543524355443
ZTFuiuemglx,51,1,0.0,7.456466231559759,302.65596930172524,2,0.14331665484489306,5.466720229799783,399.62572400290946
ZTFujfhqpau,51,2,0.34638810044707014,4.3940987261351445,3914.3154285037376,3,0.1915367238093703,5.181322508661022,5870.7835489068
ZTFujywxdzz,51,3,0.5796403111169346,3.0099373281779505,23047.483309745967,2,0.017451434181637623,6.761347247198415,3023.142776241995
ZTFukrxqfty,51,2,0.06563591549217285,6.109923676965867,414.8125280660637,3,0.12198532731768152,5.66355683101746,400.6208462567962
ZTFulcrrtys,51,1,0.0,7.456466231559759,269.59928593397444,4,0.3156208340786954,4.2513578160827485,1072.372726417049
ZTFulejxcgf,51,2,0.42908609520824464,4.048085932496606,4555.683326562199,3,0.45035074843204603,3.4562189931652445,3544.29812514328
ZTFulkefuvg,51,2,0.010283704241490603,6.922072192546704,325.86527053628714,1,0.0,7.456466231559759,370.3152612448146
ZTFultqggaj,51,1,0.0,7.456466231559759,342.3240982891717,1,0.0,7.456466231559759,167.2061500212359
ZTFumglvstz,51,1,0.0,7.456466231559759,425.3652636335923,3,0.1694270821274263,5.175938368224163,424.11582782798706
ZTFuoeahriq,51,1,0.0,7.456466231559759,246.48389091363745,2,0.1426688944156812,5.48424413079773,418.44731322048517
ZTFuonxfixu,51,1,0.0,7.456466231559759,258.0610080455338,2,0.1437261263250593,5.463879795386482,521.5368696680368
ZTFupymyfuw,51,2,0.35729576959348525,4.411429157151079,1369.2997663814097,3,0.0997401285320314,5.663449695640564,2184.2886918525296
ZTFuqepuxaf,51,2,0.0006171213194443524,7.325750197488689,214.09250182722838,2,0.06286649073964636,6.138637662016472,318.339375200546
ZTFuqrolbxv,51,1,0.0,7.456466231559759,271.7635833855087,1,0.0,7.456466231559759,343.89188736287457
ZTFuqxzdfiu,51,1,0.0,7.456466231559759,1170.2526314811873,1,0.0,7.456466231559759,283.31096084808314
ZTFurpkwesw,51,4,0.5521706016907404,2.7754176349613404,2747.7769094836367,4,0.3376115522214691,5.527624800367956,7533.4998757073445
ZTFurqttisr,51,2,0.00986159519752567,6.933106140258507,659.1457322359402,3,0.1694736192819763,5.060275041492396,1512.6402390472776
ZTFustvgtaa,51,1,0.0,7.456466231559759,945.6421915262357,1,0.0,7.456466231559759,2045.0657575076277
ZTFutlhbywg,51,2,0.002011027669688169,7.220148755722906,175.57834262043656,1,0.0,7.456466231559759,171.9800586103938
ZTFuuqdncem,51,2,0.10684699427295426,5.733772110832464,1471.6550904517262,2,0.1267839653777721,5.582871082452625,1385.1293455541597
ZTFuvanofys,51,1,0.0,7.456466231559759,245.22347924799706,1,0.0,7.456466231559759,864.3080348953063
ZTFuvkzsgkz,51,2,0.0008396865575667064,7.3037639885057954,735.0228752834273,2,0.00785397427633626,7.015052572626289,670.3277367217491
ZTFuvuqbssf,51,3,0.33222407789887937,3.997824254598198,1270.7803706606617,2,0.05642261662899615,6.208002527690367,16684.746466667824
ZTFuwufooqn,51,2,0.006942942649134836,7.018519692860755,228.13972799828517,3,0.08231247660747167,5.729423749811353,350.3524840409723
ZTFuwzstqon,51,1,0.0,7.456466231559759,366.1846935058901,1,0.0,7.456466231559759,738.1600628767291
ZTFuxbyubbn,51,1,0.0,7.456466231559759,392.2434947933653,1,0.0,7.456466231559759,888.5314834027854
ZTFuxvqrrhr,51,1,0.0,7.456466231559759,177.45600973768248,2,0.0006111207415366463,7.32609764552321,360.0771477820236
ZTFuxzbxbgq,51,1,0.0,7.456466231559759,919.6097251700687,4,0.3316511966736013,5.503587354014964,1155.7586392208382
ZTFuzfhrmvd,51,2,0.18156514926353157,5.216891520657023,1218.7780745993518,2,0.14510067123640275,5.467506987436354,1739.578299820836
ZTFuzwnfcar,51,1,0.0,7.456466231559759,178.48276861198423,1,0.0,7.456466231559759,256.7541301039418
ZTFvashyqiu,51,2,0.004160211279545394,7.116767841619157,371.0460164058418,3,0.059601119628498914,6.156304065054988,460.5471864035543
ZTFvassmtfx,51,1,0.0,7.456466231559759,244.94087829472818,3,0.03752795529638134,6.352766004541528,668.0540799244552
ZTFvattncgm,51,1,0.0,7.456466231559759,344.7008526834189,1,0.0,7.456466231559759,166.97905133518026
ZTFvbiakaxi,51,1,0.0,7.456466231559759,158.93731648375595,2,0.1648323740012696,5.336580605503989,738.5643046923972
ZTFvbkpwrkg,51,2,0.3133706738200354,4.514223592213151,1400.4320960107873,1,0.0,7.456466231559759,417.1291042399189
ZTFvctdjrjd,51,2,0.002998534117881252,7.16865760522971,180.62850148421415,2,0.01221787267276117,6.873559296098813,357.2968110605349
ZTFvdgvtpma,51,1,0.0,7.456466231559759,588.9468329980887,3,0.45402495109185215,3.4926930931963054,1779.5262566702088
ZTFvdhhnzlu,51,1,0.0,7.456466231559759,482.6479118372693,2,0.04618893549688405,6.326882871943456,379.1044117090925
ZTFveaaapot,51,2,0.052212153081922986,6.252226870671293,1620.95444621437,1,0.0,7.456466231559759,937.63702902689
ZTFveabpimb,51,2,0.0005159805696717702,7.336832825201152,323.9589893157657,3,0.028118145462723662,6.476153617864615,500.30267371598717
ZTFveljyogl,51,2,0.010720898639310857,6.92900050849345,427.46637263274414,3,0.10045485398536565,5.735448081740885,757.579090362055
ZTFvfygyeyr,51,1,0.0,7.456466231559759,2733.355837435302,2,0.27849934804803733,5.034128746605704,3489.0813462038095
ZTFvgbhxqar,51,2,0.051509606475823255,6.263595383270242,1365.6664023778487,3,0.32921249560485427,4.043655913460658,1211.9940612803555
ZTFvgimdham,51,1,0.0,7.456466231559759,286.3974210626032,3,0.040924869892881036,6.648895917900913,598.8079547393221
ZTFvhkvofyl,51,1,0.0,7.456466231559759,645.201600557726,3,0.08630548271281213,5.912985262888395,1611.2289229627547
ZTFvifklfzd,51,1,0.0,7.456466231559759,264.1011700444681,1,0.0,7.456466231559759,320.404297384134
ZTFvjgrlaaj,51,3,0.5402077978445272,3.1959981426659967,80745.84581619411,3,0.050704750117522075,6.506516450919299,7614.020456548065
ZTFvljuuqaz,51,2,0.04351445907401305,6.3570964092720805,400.40446899514325,2,0.032681182718047555,6.505221048962764,304.12796426178835
ZTFvltfihlj,51,1,0.0,7.456466231559759,399.9869881266059,2,0.10068283529194803,5.791338301467643,721.7922788784375
ZTFvmrmswke,51,1,0.0,7.456466231559759,366.24191739804934,4,0.31171759262090964,4.565350972599041,868.3317704196114
ZTFvmviqvcj,51,1,0.0,7.456466231559759,393.37031308325015,1,0.0,7.456466231559759,204.25846265264695
ZTFvnfwesmi,51,1,0.0,7.456466231559759,448.95960601512627,1,0.0,7.456466231559759,693.4205494383167
ZTFvoddwmsi,51,4,0.36097328901423537,4.832318346557793,4386.606128600841,3,0.28817873831095275,4.3623610363458,15236.433641710217
ZTFvogdikwz,51,2,0.01579071402678141,6.794207182730423,501.8491885457053,4,0.3750402046449154,3.987819954586809,5339.279886557746
ZTFvotsbrxc,51,2,0.36274467760254614,4.311675884204584,1598.3535822165113,3,0.3269632308361983,5.255061716459881,1356.1374334933885
ZTFvoxfqybh,51,3,0.3546919982222175,4.024769707894429,1551.5743813569206,2,0.3096599154157394,4.7080170932009535,1186.923863035006
ZTFvpmgpxpl,51,1,0.0,7.456466231559759,201.38413542605568,1,0.0,7.456466231559759,227.03305788948592
ZTFvqfbdcah,51,1,0.0,7.456466231559759,185.66219937697977,1,0.0,7.456466231559759,160.1829264402142
ZTFvqsqugqn,51,1,0.0,7.456466231559759,332.996286878613,2,0.10378128556069982,5.780229516827531,532.3896530058502
ZTFvrljxfle,51,4,0.24918407096712583,4.508393509475947,489.08159001834815,1,0.0,7.456466231559759,274.2620998444444
ZTFvsbbekmh,51,2,0.020940568062336167,6.693823305679428,223.4946983541437,3,0.11316887770011921,5.779696492322959,361.0592868609566
ZTFvtmjyksc,51,3,0.21879765984424543,4.893390655384958,3008.255799828727,3,0.15089782627536685,5.424623290516101,4260.138543315797
ZTFvtnafkwo,51,2,0.24451649659519067,4.857483513653537,12797.358512124436,4,0.5981203180118315,4.771292651101104,7462.007499347174
ZTFvuaqgiqq,51,2,0.42217294026375096,4.169831075789322,8346.090248369055,3,0.0669814215496895,6.035489390982368,784.6518112081126
ZTFvvlrxtnh,51,1,0.0,7.456466231559759,193.54082438913758,2,0.007534160886177552,7.806352318217471,166.52560799982146
ZTFvvznbuya,51,1,0.0,7.456466231559759,529.0048033512828,2,0.03225595146462888,6.509941545252922,584.3502684289832
ZTFvxagwejt,51,1,0.0,7.456466231559759,814.987713915678,4,0.26595002795867817,4.411353569851684,624.1437012198361
ZTFvxfmnhgv,51,1,0.0,7.456466231559759,194.59556179160253,1,0.0,7.456466231559759,459.2122417775734
ZTFvxwkoely,51,1,0.0,7.456466231559759,517.1326536669985,2,0.022733349852615697,6.665238309764508,849.8175637320526
ZTFvyhkqavd,51,1,0.0,7.456466231559759,189.3212777841125,1,0.0,7.456466231559759,239.80369990302913
ZTFvzdzpmrd,51,3,0.23578932371852865,5.589004522204495,2080.9802705099687,3,0.30308978940223497,4.270880102609143,4439.450763945249
ZTFvzlapdgy,51,1,0.0,7.456466231559759,3746.598585731542,3,0.3395178784548514,4.628663178957423,5022.792345584934
ZTFwanmasvv,51,1,0.0,7.456466231559759,159.71955283029484,1,0.0,7.456466231559759,247.20940925902963
ZTFwaoleqkl,51,4,0.5642969773508033,2.7353647578820177,15151.163351540858,2,0.016335236268442993,6.784709511767117,42989.622622311515
ZTFwariawmz,51,3,0.19468075525965636,5.234577710134582,3813.0114557803577,3,0.304976289470195,5.711132371776346,5518.907805602414
ZTFwauayrrx,51,3,0.36316841738030226,4.821525873523547,4424.028198666645,3,0.18542652398637344,4.865954987191127,2266.1890957526884
ZTFwbecyzrz,51,2,0.2048663588402512,5.086430901456269,539.9294273605132,2,0.2923192773388268,4.786080878391189,4835.693619642299
ZTFwbmpguhl,51,1,0.0,7.456466231559759,1480.2221721722742,1,0.0,7.456466231559759,263.0806443413075
ZTFwbnlecdp,51,1,0.0,7.456466231559759,302.7424884338126,2,0.04049923101953105,6.396580163659264,458.604748268807
ZTFwbthutlp,51,2,0.01256820208251262,6.865634795774774,247.25289325799056,4,0.349235311138264,4.015902481424373,2004.4559468438817
ZTFwcimwltm,51,1,0.0,7.456466231559759,245.86420218128518,1,0.0,7.456466231559759,487.302017549081
ZTFwelibrlx,51,2,0.29288540726988244,4.616463524822393,1319.9531294620324,1,0.0,7.456466231559759,214.22406452498856
